0.003218685,1.167423241,18.14864641
0.003220189,1.140713895,18.52535297
0.003215669,1.111346493,18.37835225
0.003214873,1.081217462,18.2001191
0.003210818,1.050089541,17.99598882
0.003215124,1.023218705,17.7752179
0.003214421,0.99224937,17.57146032
0.003210526,0.963679507,17.37180613
0.003212448,0.934865409,17.2192684
0.003211747,0.910148655,16.95997875
0.003208463,0.884195865,16.8045848
0.003205487,0.858658931,16.616274
0.003205771,0.828194245,16.42474219
0.003207066,0.802963123,16.21699123
0.003201319,0.775827138,16.07679411
0.00320361,0.75069863,15.91777729
0.003201627,0.727450705,15.68410239
0.00320261,0.703706056,15.59639713
0.003202537,0.681924732,15.44151414
0.003201022,0.654477726,15.26360908
0.003200553,0.636293549,15.14533051
0.003202698,0.614668132,15.00396389
0.003204628,0.593520526,14.89737574
0.003197844,0.571016289,14.76254239
0.00319773,0.551414594,14.66635344
0.003196598,0.532691579,14.59402551
0.003194039,0.515296437,14.41944773
0.0031957,0.497520282,14.31666622
0.003195091,0.481489722,14.26410307
0.003195706,0.465760489,14.13496544
0.003196975,0.445710026,14.10466251
0.003197173,0.427723523,13.9914995
0.003192115,0.411454668,13.89457696
0.003192347,0.392396743,13.78085883
0.003194813,0.371004525,13.65036416
0.003194311,0.35242508,13.61707467
0.003189814,0.333162659,13.5152533
0.003194876,0.316689551,13.3567354
0.003194828,0.307578669,13.32572397
0.003192026,0.296366668,13.26605032
0.003193862,0.280032099,13.25450262
0.003194309,0.266687053,13.13325375
0.003194538,0.253512251,13.14128674
0.003194842,0.242528962,13.04721172
0.003195879,0.23106692,12.99511982
0.003196633,0.221102626,12.94932256
0.003191919,0.210934196,12.92491489
0.003192729,0.199632504,12.91996985
0.003191688,0.190930333,12.8479556
0.003192184,0.179441443,12.86274052
0.003191943,0.166888704,12.77366417
0.003193567,0.160509352,12.73049557
0.003193532,0.151281931,12.72929239
0.003192032,0.141695306,12.69527486
0.003192039,0.132021579,12.68734708
0.00319252,0.12500026,12.61778407
0.003191442,0.116064224,12.63174452
0.003187246,0.107321542,12.62010525
0.003185626,0.102126152,12.59759713
0.003185189,0.094510922,12.53253437
0.003182411,0.085495749,12.55027529
0.003181904,0.078323318,12.54430745
0.003180848,0.069819128,12.56045536
0.003179825,0.067296367,12.51344318
0.003178891,0.064631265,12.500092
0.003179698,0.063298871,12.49312271
0.00318003,0.062468017,12.50337827
0.003180412,0.061115793,12.50764789
0.003180714,0.061273534,12.48999798
0.003180837,0.060636677,12.48533939
0.003180851,0.060593017,12.47381821
0.003180696,0.059947874,12.46349826
0.003180715,0.059780784,12.4563242
0.003180542,0.05882949,12.46340004
0.003180536,0.058343796,12.48157574
0.00318057,0.058196081,12.47370594
0.003180596,0.058187497,12.47747942
0.003180611,0.05818036,12.48058779
0.003180611,0.058191513,12.4937798
0.003180606,0.05817794,12.47909005
0.003180604,0.05817837,12.50031396
0.003180604,0.058182002,12.49816843
0.003180604,0.058184067,12.46967724
0.003180603,0.05818579,12.48191003
0.003180605,0.058189688,12.47151445
0.003180604,0.058192207,12.50015043
0.003180604,0.058192461,12.48106069
0.003180604,0.058192881,12.47953785
0.003180604,0.058192982,12.47326513
0.003180604,0.058193411,12.48249477
0.003180604,0.058193021,12.47416915
0.003180604,0.05819299,12.47980782
0.003180604,0.058193069,12.49433003
0.003180604,0.058193195,12.48693339
0.003180604,0.058193219,12.48415973
0.003180604,0.058193226,12.48436366
0.003180604,0.058193236,12.481516
0.003180604,0.058193261,12.4830425
0.003180604,0.058193268,12.47634411
