5.1E+15,42779.29097,42779.69306,0,34,0,34
5.1E+15,42774.54722,42779.73472,1,11,1,12
5.1E+15,42779.73681,42779.90417,0,12,1,13
5.1E+15,42778.72986,42779.26667,1,25,5,30
5.1E+15,42778.94028,42779.42292,1,11,3,14
5.1E+15,42779.43333,42779.87847,0,12,3,15
5.1E+15,42779.87917,42779.88958,0,13,3,16
5.1E+15,42777.99375,42779.28819,0,8,0,8
5.1E+15,42778.73472,42779.32083,0,26,6,32
5.1E+15,42779.32083,42779.73403,1,27,6,33
5.1E+15,42779.73542,42779.74931,1,28,6,34
5.1E+15,42778.69792,42779.42431,1,5,1,6
5.1E+15,42779.42778,42779.76528,0,6,1,7
5.1E+15,42778.74931,42779.33333,0,23,1,24
5.1E+15,42779.33333,42779.77222,1,24,1,25
5.1E+15,42778.75625,0001-1-1,1,4,3,7
5.1E+15,42779.74861,42779.75139,0,5,5,10
5.1E+15,42778.68611,42779.29653,1,27,0,27
5.1E+15,42779.31528,42779.83056,1,28,0,28
5.1E+15,42778.48958,42779.66736,0,5,0,5
5.1E+15,42779.67292,42779.73264,0,6,0,6
5.1E+15,42778.67431,0001-1-1,Null,17,4,21
5.1E+15,42779.62222,42779.85,0,18,4,22
5.1E+15,42771.78333,42779.75972,1,3,0,3
5.1E+15,42778.88194,42779.24444,0,18,18,36
5.1E+15,42779.61736,42779.61597,0,19,20,39
5.1E+15,42779.46597,0001-1-1,Null,3,4,7
5.1E+15,42778.80069,42779.80556,1,13,3,16
5.1E+15,42779.80556,42779.81667,0,14,3,17
5.1E+15,42778.83958,0001-1-1,Null,23,0,23
5.1E+15,42779.38611,42779.81944,1,24,0,24
5.1E+15,42778.72847,42779.32153,0,23,2,25
5.1E+15,42779.325,42779.72639,1,24,2,26
5.1E+15,42778.52361,42779.39306,0,17,0,17
5.1E+15,42779.77153,0001-1-1,Null,8,2,10
5.1E+15,42778.97431,42779.69097,0,35,0,35
5.1E+15,42778.88819,42779.30903,1,19,0,19
5.1E+15,42779.30972,42779.75417,1,20,0,20
5.1E+15,42778.80764,0001-1-1,Null,47,7,54
5.1E+15,42779.12222,42779.51111,0,48,7,55
5.1E+15,42779.51528,42779.51597,0,49,7,56
5.1E+15,42779.51667,42779.59097,0,50,7,57
5.1E+15,42779.59097,42779.79236,0,51,7,58
5.1E+15,42777.69653,42779.75764,0,8,2,10
5.1E+15,42778.74931,42779.40764,1,31,3,34
5.1E+15,42778.98472,42779.55139,0,33,3,36
5.1E+15,42778.75625,42779.60347,1,20,3,23
5.1E+15,42779.60556,42779.67431,0,21,3,24
5.1E+15,42778.31528,42779.31181,1,19,6,25
5.1E+15,42779.31597,42779.72986,0,20,6,26
5.1E+15,42778.61736,42779.41944,1,17,0,17
5.1E+15,42779.42014,42779.56389,0,18,0,18
5.1E+15,42778.65347,42779.31736,0,20,1,21
5.1E+15,42779.31806,42779.74375,1,21,1,22
5.1E+15,42779.74583,42779.8625,1,22,1,23
5.1E+15,42778.85139,42779.36528,0,3,21,24
5.1E+15,42779.36597,42779.38403,1,4,21,25
5.1E+15,42779.62222,42779.64444,0,17,1,18
5.1E+15,42779.48333,42779.69514,1,14,14,28
5.1E+15,42778.71806,42779.42014,1,15,5,20
5.1E+15,42779.42153,42779.47639,1,16,5,21
5.1E+15,42779.47986,42779.76042,1,17,5,22
5.1E+15,42779.76042,42779.87847,0,18,5,23
5.1E+15,42778.64444,42779.39236,1,22,0,22
5.1E+15,42779.39167,42779.44306,0,23,0,23
5.1E+15,42779.44306,42779.61597,1,24,0,24
5.1E+15,42779.61667,42779.69306,0,25,0,25
5.1E+15,42778.77986,42779.31319,1,19,18,37
5.1E+15,42779.69861,42779.69653,1,20,20,40
5.1E+15,42778.75972,42779.70069,1,30,0,30
5.1E+15,42778.34792,0001-1-1,Null,3,0,3
5.1E+15,42778.69722,42779.41667,0,36,0,36
5.1E+15,42778.77917,42779.36667,0,42,3,45
5.1E+15,42779.36667,42779.38472,0,43,3,46
5.1E+15,42779.38542,42779.70694,0,44,3,47
5.1E+15,42778.46181,42779.31875,0,29,4,33
5.1E+15,42779.32083,42779.82153,0,30,4,34
5.1E+15,42779.82222,42779.89375,0,31,4,35
5.1E+15,42779.89514,42779.90764,1,32,4,36
5.1E+15,42778.82153,42779.32153,0,10,21,31
5.1E+15,42779.90833,42779.90903,1,11,23,34
5.1E+15,42778.69653,42779.46111,1,20,2,22
5.1E+15,42778.51944,0001-1-1,Null,23,11,34
5.1E+15,42779.35833,42779.85556,0,24,11,35
5.1E+15,42778.36597,42779.38958,0,14,6,20
5.1E+15,42779.32778,42779.85764,0,18,17,35
5.1E+15,42778.79514,0001-1-1,Null,27,2,29
5.1E+15,42779.75972,42779.77292,1,28,2,30
5.1E+15,42757.83611,42779.45764,1,1,0,1
5.1E+15,42779.45972,42779.75,0,2,0,2
5.1E+15,42779.75972,42779.77014,1,3,0,3
5.1E+15,42778.30486,42779.30208,1,10,0,10
5.1E+15,42778.90486,42779.35694,1,37,12,49
5.1E+15,42779.35764,42779.39931,0,38,12,50
5.1E+15,42779.40278,42779.45139,1,39,12,51
5.1E+15,42779.45347,42779.63958,0,40,12,52
5.1E+15,42778.86944,42779.74931,0,18,7,25
5.1E+15,42779.75556,42779.8625,1,19,7,26
5.1E+15,42778.8125,42779.74306,1,14,3,17
5.1E+15,42778.52986,42779.31667,0,26,0,26
5.1E+15,42779.32222,42779.35417,1,27,0,27
5.1E+15,42777.76875,42779.62222,1,10,4,14
5.1E+15,42779.77778,42779.90278,1,11,5,16
5.1E+15,42779.90417,42779.90903,1,12,5,17
5.1E+15,42778.72431,42779.43125,0,18,13,31
5.1E+15,42779.44306,42779.46806,0,19,13,32
5.1E+15,42779.45903,42779.49653,1,20,13,33
5.1E+15,42778.73264,42779.34583,1,24,0,24
5.1E+15,42779.34653,42779.35139,72,25,0,25
5.1E+15,42779.35208,42779.73125,0,26,0,26
5.1E+15,42778.76458,42779.72292,0,8,0,8
5.1E+15,42779.48403,42779.66181,0,4,6,10
5.1E+15,0001-1-1,42779.67847,0,4,6,10
5.1E+15,42779.66181,42779.84236,1,5,6,11
5.1E+15,42778.32153,42779.33264,0,26,1,27
5.1E+15,42779.425,42779.76389,0,27,2,29
5.1E+15,42778.90486,42779.30972,1,25,1,26
5.1E+15,42779.30972,42779.70903,0,26,1,27
5.1E+15,42778.91389,42779.37222,1,24,8,32
5.1E+15,42779.37222,42779.63472,1,25,8,33
5.1E+15,42778.66319,42779.31667,1,33,0,33
5.1E+15,42779.32083,42779.39097,1,34,0,34
5.1E+15,42779.61875,42779.68889,0,35,2,37
5.1E+15,42779.68889,42779.72917,1,36,2,38
5.1E+15,42779.73472,42779.8625,0,37,2,39
5.1E+15,42779.35417,42779.76875,0,8,20,28
5.1E+15,42778.56667,42779.53264,1,9,3,12
5.1E+15,42779.53403,42779.55694,0,10,3,13
5.1E+15,42779.36181,42779.86111,0,16,11,27
5.1E+15,42778.69375,42779.31875,1,44,7,51
5.1E+15,42779.33403,42779.39792,0,45,7,52
5.1E+15,42779.39861,42779.47292,0,46,7,53
5.1E+15,42779.47292,42779.59722,0,47,7,54
5.1E+15,42779.59792,42779.63125,0,48,7,55
5.1E+15,42775.40556,42779.39722,0,8,6,14
5.1E+15,42779.39722,42779.41597,1,9,6,15
5.1E+15,42779.41944,42779.89306,1,10,6,16
5.1E+15,42778.29583,42779.28125,1,17,1,18
5.1E+15,42775.76597,42779.37222,0,3,4,7
5.1E+15,42779.375,42779.50347,0,4,4,8
5.1E+15,42778.37569,0001-1-1,0,9,0,9
5.1E+15,42779.63958,42779.62083,1,24,6,30
5.1E+15,42778.72917,42779.63889,1,23,6,29
5.1E+15,42779.62778,42779.78056,1,25,6,31
5.1E+15,42779.78056,42779.81944,0,26,6,32
5.1E+15,42779.82014,42779.90139,1,27,6,33
5.1E+15,42778.57361,42779.61944,1,30,14,44
5.1E+15,42778.87292,42779.36944,1,34,2,36
5.1E+15,42779.44167,42779.85556,0,35,2,37
5.1E+15,42779.85694,42779.87361,0,36,2,38
5.1E+15,42779.93819,42779.94306,0,1,0,1
5.1E+15,42778.4375,42779.35625,1,21,2,23
5.1E+15,42778.47222,42779.87986,1,23,0,23
5.1E+15,42778.6625,42779.32708,1,39,2,41
5.1E+15,42779.475,42779.60833,1,40,3,43
5.1E+15,42779.61111,42779.67153,1,41,3,44
5.1E+15,42779.67222,42779.70972,1,42,3,45
5.1E+15,42777.59861,42779.34028,0,16,1,17
5.1E+15,42779.34097,42779.35208,0,17,1,18
5.1E+15,42779.35278,42779.45208,1,18,1,19
5.1E+15,42779.46319,42779.56597,1,19,1,20
5.1E+15,42778.91944,42779.36389,0,20,7,27
5.1E+15,42779.70833,42779.7375,0,21,8,29
5.1E+15,42778.68056,42779.46458,0,14,3,17
5.1E+15,42778.82569,42779.32014,0,15,1,16
5.1E+15,42779.32014,42779.75556,1,16,1,17
5.1E+15,42778.95,42779.41042,1,8,7,15
5.1E+15,42763.70833,42779.33542,1,1,0,1
5.1E+15,42779.33542,42779.44097,0,2,0,2
5.1E+15,42779.44444,42779.55903,0,23,11,34
5.1E+15,42779.55972,42779.76875,1,24,11,35
5.1E+15,42778.87153,42779.32986,1,20,0,20
5.1E+15,42779.33056,42779.47222,1,21,0,21
5.1E+15,42778.29792,42779.66389,0,18,1,19
5.1E+15,42779.66458,42779.68889,1,19,1,20
5.1E+15,42778.85625,42779.37639,0,19,13,32
5.1E+15,42779.37847,42779.73125,1,20,13,33
5.1E+15,42777.83542,42779.84306,0,12,1,13
5.1E+15,42778.95069,42779.52778,1,30,9,39
5.1E+15,42779.80833,42779.81111,1,31,11,42
5.1E+15,42778.76319,42779.34236,0,24,1,25
5.1E+15,42779.34306,42779.36528,1,25,1,26
5.1E+15,42779.36597,42779.76111,1,26,1,27
5.1E+15,42778.43819,42779.30625,0,19,16,35
5.1E+15,42779.39167,42779.38542,0,20,18,38
5.1E+15,42776.88056,42779.3125,0,3,1,4
5.1E+15,42779.55833,42779.56875,0,8,2,10
5.1E+15,42779.56944,42779.62917,0,9,2,11
5.1E+15,42778.77778,42779.37708,0,34,1,35
5.1E+15,42778.80347,0001-1-1,Null,44,0,44
5.1E+15,42779.45903,42779.46667,1,45,0,45
5.1E+15,42779.46736,42779.47708,1,46,0,46
5.1E+15,42779.47847,42779.81111,1,47,0,47
5.1E+15,42779.825,42779.85972,1,48,0,48
5.1E+15,42778.33264,42779.34861,1,15,0,15
5.1E+15,42779.35,42779.38194,0,16,0,16
5.1E+15,42779.38333,42779.67361,1,17,0,17
5.1E+15,42779.67639,42779.83542,1,18,0,18
5.1E+15,42779.6,42779.73819,1,14,17,31
5.1E+15,42778.67292,42779.37361,0,33,0,33
5.1E+15,42779.38125,42779.62153,1,34,0,34
5.1E+15,42778.88333,42779.29236,1,18,10,28
5.1E+15,42779.74861,42779.87847,0,7,22,29
5.1E+15,42778.73681,42779.28472,1,17,1,18
5.1E+15,42778.73264,42779.83819,0,13,22,35
5.1E+15,42778.875,42779.35625,1,26,0,26
5.1E+15,42779.35694,0001-1-1,Null,27,0,27
5.1E+15,42779,42779.88472,0,9,8,17
5.1E+15,42778.78125,42779.2625,1,42,20,62
5.1E+15,42779.29514,42779.29514,1,43,21,64
5.1E+15,42779.29722,42779.73472,0,44,21,65
5.1E+15,42779.78056,42779.78472,0,45,22,67
5.1E+15,42778.93264,42779.35556,1,22,10,32
5.1E+15,42779.82222,42779.82708,0,23,11,34
5.1E+15,42778.80833,42779.87569,0,12,7,19
5.1E+15,42778.64861,42779.53472,0,7,9,16
5.1E+15,42779.53542,42779.70069,0,8,9,17
5.1E+15,42779.70208,42779.70347,1,9,9,18
5.1E+15,42779.70625,42779.76528,0,10,9,19
5.1E+15,42778.95278,42779.30417,1,18,1,19
5.1E+15,42779.30417,42779.79861,1,19,1,20
5.1E+15,42778.81319,42779.30069,0,30,0,30
5.1E+15,42779.30069,0001-1-1,Null,31,0,31
5.1E+15,42779.77639,0001-1-1,Null,32,0,32
5.1E+15,42778.09583,42779.33611,1,13,0,13
5.1E+15,42779.33819,42779.57431,0,14,0,14
5.1E+15,42779.57639,42779.6375,0,15,0,15
5.1E+15,42778.69444,42779.43333,0,36,5,41
5.1E+15,42779.47292,42779.60972,1,37,6,43
5.1E+15,42779.61319,42779.65,0,38,6,44
5.1E+15,42769.59931,42779.60833,1,2,0,2
5.1E+15,42779.61042,42779.74514,1,3,0,3
5.1E+15,42778.71458,42779.52778,1,16,0,16
5.1E+15,42779.52847,42779.54653,1,17,0,17
5.1E+15,42778.66389,42779.34583,0,8,4,12
5.1E+15,42778.76597,42779.38403,1,17,2,19
5.1E+15,42778.99653,42779.0125,1,39,13,52
5.1E+15,42779.56806,42779.57639,1,40,13,53
5.1E+15,42779.57708,42779.59375,1,41,13,54
5.1E+15,42779.66875,42779.67292,1,42,14,56
5.1E+15,42779.67431,42779.8625,0,43,14,57
5.1E+15,42779.91528,42779.91806,1,44,15,59
5.1E+15,42778.79028,42779.36736,0,14,1,15
5.1E+15,42779.56944,42779.79306,1,15,2,17
5.1E+15,42777.58681,42779.31389,1,3,0,3
5.1E+15,42779.31736,42779.38125,0,4,0,4
5.1E+15,42779.38194,42779.60208,1,5,0,5
5.1E+15,42778.77847,42779.37361,1,28,0,28
5.1E+15,42779.37361,42779.77431,0,29,0,29
5.1E+15,42778.77708,42779.31597,1,25,26,51
5.1E+15,42779.58194,42779.58542,0,26,28,54
5.1E+15,42778.37847,42779.325,0,13,16,29
5.1E+15,42779.63403,42779.84375,0,14,17,31
5.1E+15,42779.76944,42779.77986,0,9,24,33
5.1E+15,42775.51181,42779.52569,0,5,4,9
5.1E+15,42779.52569,42779.58403,1,6,4,10
5.1E+15,42779.42917,42779.59653,0,20,1,21
5.1E+15,42779.6,42779.72431,0,21,1,22
5.1E+15,42779.33056,42779.55972,1,2,21,23
5.1E+15,42778.32569,42779.32361,1,15,1,16
5.1E+15,42779.32431,42779.74375,1,16,1,17
5.1E+15,42778.925,42779.35347,0,13,10,23
5.1E+15,42779.73194,42779.775,1,9,18,27
5.1E+15,42778.83333,42779.43542,0,2,12,14
5.1E+15,42778.68056,42779.35486,1,25,9,34
5.1E+15,42775.33056,0001-1-1,0,11,2,13
5.1E+15,42778.73681,42779.34375,1,16,1,17
5.1E+15,42778.87153,42779.41597,1,23,0,23
5.1E+15,42779.41667,42779.67639,1,24,0,24
5.1E+15,42779.67708,42779.73264,1,25,0,25
5.1E+15,42779.80972,42779.79722,0,11,11,22
5.1E+15,42777.62708,42779.62153,0,3,0,3
5.1E+15,42778.75833,0001-1-1,Null,22,6,28
5.1E+15,42773.54306,42779.62431,1,7,2,9
5.1E+15,42779.51181,42779.5125,0,2,2,4
5.1E+15,42779.45694,42779.45694,1,20,11,31
5.1E+15,42779.45764,42779.62986,1,21,11,32
5.1E+15,42778.72639,42779.725,1,27,2,29
5.1E+15,42778.34583,42779.39583,1,11,7,18
5.1E+15,42777.87639,42779.40417,0,15,6,21
5.1E+15,0001-1-1,42779.41528,1,15,6,21
5.1E+15,42779.41181,0001-1-1,1,16,6,22
5.1E+15,42778.58403,0001-1-1,0,8,1,9
5.1E+15,42779.55625,42779.87847,0,9,1,10
5.1E+15,42778.73125,0001-1-1,Null,16,1,17
5.1E+15,42778.46875,42779.54861,0,11,2,13
5.1E+15,42779.55208,42779.575,0,12,2,14
5.1E+15,42778.89653,42779.37292,0,23,2,25
5.1E+15,42779.37292,42779.67083,0,24,2,26
5.1E+15,42779.67847,0001-1-1,Null,25,2,27
5.1E+15,42779.72292,0001-1-1,Null,26,2,28
5.1E+15,42778.77083,42779.32153,1,16,0,16
5.1E+15,42779.32153,42779.32778,1,17,0,17
5.1E+15,42779.32847,42779.75694,0,18,0,18
5.1E+15,42779.75833,42779.76597,1,19,0,19
5.1E+15,42777.81667,42779.89236,0,8,0,8
5.1E+15,42779.89236,42779.9,0,9,0,9
5.1E+15,42777.54653,42779.29583,0,19,0,19
5.1E+15,42779.29792,42779.35764,0,20,0,20
5.1E+15,42779.36389,42779.67986,1,21,0,21
5.1E+15,42779.68056,42779.69861,1,22,0,22
5.1E+15,42779.69931,42779.73472,1,23,0,23
5.1E+15,41897.50903,42779.34028,1,1,0,1
5.1E+15,42779.34097,42779.36181,1,2,0,2
5.1E+15,42777.50694,42779.40347,1,15,5,20
5.1E+15,42779.40556,42779.77639,0,16,5,21
5.1E+15,42778.76042,0001-1-1,Null,13,5,18
5.1E+15,42778.30833,42779.60208,0,8,1,9
5.1E+15,42779.60278,42779.61597,1,9,1,10
5.1E+15,42778.76944,42779.51736,1,9,9,18
5.1E+15,42779.63403,42779.89375,0,10,11,21
5.1E+15,42777.71319,42779.71111,0,3,5,8
5.1E+15,42869.75486,42870.31181,1,,,
5.1E+15,42870.31111,42870.37708,1,,,
5.1E+15,42869.66458,42870.32014,1,,,
5.1E+15,42869.75903,42870.3125,0,,,
5.1E+15,42870.76875,42870.78056,1,,,
5.1E+15,42866.36944,42870.35486,1,,,
5.1E+15,42870.35417,42870.50556,1,,,
5.1E+15,42870.50556,42870.85278,0,,,
5.1E+15,42868.63403,42870.4,1,,,
5.1E+15,42870.53472,42870.56806,0,,,
5.1E+15,42870.56667,42870.68264,1,,,
5.1E+15,42870.68125,0001-1-1,0,,,
5.1E+15,42870.30139,42870.31667,0,,,
5.1E+15,42870.31597,42870.88472,1,,,
5.1E+15,42869.72361,42870.33889,1,,,
5.1E+15,42870.33472,42870.39167,0,,,
5.1E+15,42870.39028,42870.66667,1,,,
5.1E+15,42870.6625,42870.70764,1,,,
5.1E+15,42870.70556,42870.71875,0,,,
5.1E+15,42868.74167,42870.32014,0,,,
5.1E+15,42870.32014,0001-1-1,Null,,,
5.1E+15,42870.47292,42870.61875,0,,,
5.1E+15,42870.61875,42870.72639,1,,,
5.1E+15,42869.88472,42870.31667,1,,,
5.1E+15,42870.31597,42870.70417,0,,,
5.1E+15,42870.70208,0001-1-1,Null,,,
5.1E+15,42870.32847,42870.5,0,,,
5.1E+15,42870.49931,42870.56389,0,,,
5.1E+15,42869.33333,42870.32986,0,,,
5.1E+15,42870.32986,42870.82917,1,,,
5.1E+15,42867.56597,42870.44306,0,,,
5.1E+15,42870.44028,42870.79583,1,,,
5.1E+15,42869.72222,42870.32222,1,,,
5.1E+15,42870.32153,42870.71528,0,,,
5.1E+15,42869.49306,42870.39167,0,,,
5.1E+15,42870.39097,42870.67847,1,,,
5.1E+15,42869.37222,42870.39444,1,,,
5.1E+15,42870.45694,0001-1-1,Null,,,
5.1E+15,42870.46319,0001-1-1,Null,,,
5.1E+15,42870.49444,0001-1-1,Null,,,
5.1E+15,42869.73056,42870.73681,1,,,
5.1E+15,42870.55833,0001-1-1,Null,,,
5.1E+15,42869.73333,42870.34583,0,,,
5.1E+15,42870.34444,42870.49236,0,,,
5.1E+15,42870.49028,42870.55,1,,,
5.1E+15,42870.54861,0001-1-1,1,,,
5.1E+15,42869.77014,0001-1-1,Null,,,
5.1E+15,42870.35417,42870.47222,1,,,
5.1E+15,42870.47014,42870.55764,0,,,
5.1E+15,42870.55625,42870.65764,0,,,
5.1E+15,42870.65417,0001-1-1,0,,,
5.1E+15,42868.72361,0001-1-1,Null,,,
5.1E+15,42869.875,42870.58542,1,,,
5.1E+15,42870.58403,42870.89028,0,,,
5.1E+15,42870.58333,0001-1-1,Null,,,
5.1E+15,42870.73542,0001-1-1,Null,,,
5.1E+15,42866.39583,0001-1-1,Null,,,
5.1E+15,42870.82153,0001-1-1,Null,,,
5.1E+15,42870.81042,42870.81042,0,,,
5.1E+15,42869.86806,0001-1-1,Null,,,
5.1E+15,42869.94444,42870.33056,1,,,
5.1E+15,42870.52708,42870.72153,1,,,
5.1E+15,42868.68681,42870.66389,1,,,
5.1E+15,42869.79861,42870.34861,1,,,
5.1E+15,42870.34792,42870.81806,1,,,
5.1E+15,42850.59514,0001-1-1,Null,,,
5.1E+15,42868.63125,42870.66042,1,,,
5.1E+15,42870.65903,42870.81389,0,,,
5.1E+15,42869.84167,0001-1-1,1,,,
5.1E+15,42870.30208,42870.84375,1,,,
5.1E+15,42870.70417,0001-1-1,Null,,,
5.1E+15,42869.31389,42870.3625,1,,,
5.1E+15,42870.36042,0001-1-1,Null,,,
5.1E+15,42870.46319,0001-1-1,Null,,,
5.1E+15,42869.82292,42870.31528,1,,,
5.1E+15,42870.31458,42870.38472,0,,,
5.1E+15,42870.40764,42870.41875,0,,,
5.1E+15,42870.41875,0001-1-1,Null,,,
5.1E+15,42869.78056,42870.36875,0,,,
5.1E+15,42870.61875,42870.7,0,,,
5.1E+15,42870.69514,42870.76181,1,,,
5.1E+15,42870.76181,42870.76875,0,,,
5.1E+15,42869.79236,42870.76597,1,,,
5.1E+15,42865.83333,42870.79722,0,,,
5.1E+15,42869.61944,0001-1-1,Null,,,
5.1E+15,42870.44028,0001-1-1,Null,,,
5.1E+15,42870.46667,0001-1-1,Null,,,
5.1E+15,42870.50417,42870.54444,1,,,
5.1E+15,42870.54375,0001-1-1,Null,,,
5.1E+15,42870.35278,42870.35208,1,,,
5.1E+15,42870.35069,42870.60278,1,,,
5.1E+15,42870.43333,42870.53194,0,,,
5.1E+15,42869.80556,42870.31042,0,,,
5.1E+15,42870.30903,42870.81667,1,,,
5.1E+15,42865.72292,42870.38264,0,,,
5.1E+15,42870.37847,42870.84583,0,,,
5.1E+15,42869.84236,42870.33403,0,,,
5.1E+15,42870.33333,42870.35,1,,,
5.1E+15,42870.34931,42870.78333,1,,,
5.1E+15,42869.725,42870.25278,0,,,
5.1E+15,42870.25208,42870.72847,0,,,
5.1E+15,42869.87639,42870.39167,1,,,
5.1E+15,42870.38958,42870.41528,1,,,
5.1E+15,42870.41389,42870.825,1,,,
5.1E+15,42870.82361,42870.86667,0,,,
5.1E+15,42799.45417,42870.71458,1,,,
5.1E+15,42869.76458,42870.32569,1,,,
5.1E+15,42870.74861,42870.76042,0,,,
5.1E+15,42870.75972,0001-1-1,Null,,,
5.1E+15,42870.92361,0001-1-1,Null,,,
5.1E+15,42869.71667,0001-1-1,Null,,,
5.1E+15,42870.72153,42870.85625,1,,,
5.1E+15,42869.79167,42870.68542,1,,,
5.1E+15,42864.46736,42870.36597,0,,,
5.1E+15,42870.48403,0001-1-1,Null,,,
5.1E+15,42869.90208,42870.29167,1,,,
5.1E+15,42870.29167,42870.75347,0,,,
5.1E+15,42868.82708,42870.31736,0,,,
5.1E+15,42870.31667,42870.41111,1,,,
5.1E+15,42869.39097,0001-1-1,Null,,,
5.1E+15,42870.67569,42870.83472,0,,,
5.1E+15,42868.62569,42870.33889,1,,,
5.1E+15,42870.38333,42870.93194,0,,,
5.1E+15,42869.78194,42870.38194,1,,,
5.1E+15,42870.36181,42870.75347,0,,,
5.1E+15,42870.39514,42870.41111,1,,,
5.1E+15,42870.41042,42870.58125,0,,,
5.1E+15,42864.39444,42870.85903,0,,,
5.1E+15,42869.56806,42870.25278,0,,,
5.1E+15,42870.25208,42870.56458,1,,,
5.1E+15,42869.7625,0001-1-1,Null,,,
5.1E+15,42870.75694,42870.87708,0,,,
5.1E+15,42867.59236,42870.38889,0,,,
5.1E+15,42870.38889,42870.67847,1,,,
5.1E+15,42870.46389,42870.46389,1,,,
5.1E+15,42869.74792,42870.33194,0,,,
5.1E+15,42869.36042,42870.36111,1,,,
5.1E+15,42870.3375,42870.75972,1,,,
5.1E+15,42870.75972,42870.92569,0,,,
5.1E+15,42870.925,0001-1-1,Null,,,
5.1E+15,42869.78264,42870.73194,1,,,
5.1E+15,42869.30069,42870.33125,1,,,
5.1E+15,42870.33056,42870.47708,0,,,
5.1E+15,42870.475,42870.74931,0,,,
5.1E+15,42869.86736,42870.35694,0,,,
5.1E+15,42869.35278,42870.34167,1,,,
5.1E+15,42869.76806,42870.3625,0,,,
5.1E+15,42870.36181,42870.75694,1,,,
5.1E+15,42870.75694,42870.88472,1,,,
5.1E+15,42870.88403,42870.9375,0,,,
5.1E+15,42869.72083,42870.55694,0,,,
5.1E+15,42870.37847,42870.45347,0,,,
5.1E+15,42869.57917,42870.40208,0,,,
5.1E+15,42870.40208,42870.53125,1,,,
5.1E+15,42863.71528,42870.53194,1,,,
5.1E+15,42869.66597,42870.40278,0,,,
5.1E+15,42870.40278,42870.58542,1,,,
5.1E+15,42870.58542,42870.69861,1,,,
5.1E+15,42870.69722,42870.83472,0,,,
5.1E+15,42869.89931,42870.3625,1,,,
5.1E+15,42870.3625,42870.44861,1,,,
5.1E+15,42869.3375,42870.34028,1,,,
5.1E+15,42869.52639,42870.3625,0,,,
5.1E+15,42870.52361,42870.62083,0,,,
5.1E+15,42869.82292,0001-1-1,Null,,,
5.1E+15,42870.30972,42870.41528,0,,,
5.1E+15,42870.41458,0001-1-1,Null,,,
5.1E+15,42869.82292,42870.3625,0,,,
5.1E+15,42870.86319,42870.86597,1,,,
5.1E+15,42869.70833,42870.35972,1,,,
5.1E+15,42870.35764,42870.72708,1,,,
5.1E+15,42855.38125,0001-1-1,Null,,,
5.1E+15,42869.78819,42870.49236,0,,,
5.1E+15,42870.49097,42870.63403,0,,,
5.1E+15,42870.63194,42870.70069,1,,,
5.1E+15,42866.88194,42870.25486,1,,,
5.1E+15,42869.72986,42870.31111,0,,,
5.1E+15,42870.30972,42870.35486,1,,,
5.1E+15,42869.66875,42870.38889,1,,,
5.1E+15,42870.38819,0001-1-1,Null,,,
5.1E+15,42870.50833,42870.5125,0,,,
5.1E+15,42870.51042,42870.73333,0,,,
5.1E+15,42868.63681,42870.70417,0,,,
5.1E+15,42870.75417,0001-1-1,Null,,,
5.1E+15,42869.82847,42870.43681,0,,,
5.1E+15,42867.55764,42870.37569,0,,,
5.1E+15,42870.37292,42870.42431,1,,,
5.1E+15,42869.59861,0001-1-1,Null,,,
5.1E+15,42870.40833,0001-1-1,Null,,,
5.1E+15,42870.42083,0001-1-1,Null,,,
5.1E+15,42870.80625,0001-1-1,Null,,,
5.1E+15,42869.77986,42870.32083,1,,,
5.1E+15,42869.8375,42870.69167,1,,,
5.1E+15,42870.69097,42870.88472,1,,,
5.1E+15,42869.74722,42870.33958,1,,,
5.1E+15,42870.33958,42870.76875,0,,,
5.1E+15,42869.36319,0001-1-1,Null,,,
5.1E+15,42870.40417,42870.4125,1,,,
5.1E+15,42870.48542,42870.55,0,,,
5.1E+15,42870.55,42870.64792,1,,,
5.1E+15,42870.69236,42870.70556,0,,,
5.1E+15,42870.73403,42870.74375,0,,,
5.1E+15,42870.74375,42870.92431,0,,,
5.1E+15,42869.77917,42870.62986,0,,,
5.1E+15,42869.68472,42870.35208,1,,,
5.1E+15,42870.36736,42870.62847,0,,,
5.1E+15,42870.62708,42870.65139,0,,,
5.1E+15,42864.57569,42870.49306,1,,,
5.1E+15,42869.79167,42870.29236,1,,,
5.1E+15,42870.29167,42870.79236,1,,,
5.1E+15,42870.33889,42870.74583,0,,,
5.1E+15,42870.74514,42870.77639,0,,,
5.1E+15,42870.91458,42870.86806,0,,,
5.1E+15,42870.77639,42870.91597,1,,,
5.1E+15,42868.89653,42870.71389,0,,,
5.1E+15,42870.71319,42870.89375,1,,,
5.1E+15,42854.63611,42870.48819,1,,,
5.1E+15,42870.48681,42870.59653,0,,,
5.1E+15,42867.38333,42870.25972,0,,,
5.1E+15,42870.25903,42870.61111,1,,,
5.1E+15,42869.85972,0001-1-1,Null,,,
5.1E+15,42870.42639,0001-1-1,Null,,,
5.1E+15,42869.79306,42870.27639,1,,,
5.1E+15,42867.51736,42870.40764,1,,,
5.1E+15,42870.40694,42870.59375,0,,,
5.1E+15,42869.70625,42870.70833,0,,,
5.1E+15,42869.78194,0001-1-1,Null,,,
5.1E+15,42870.31528,0001-1-1,1,,,
